Date,Barcelona,London,Paris,Berlin,Rome,Madrid,Moscow,Istanbul,Kiev,Vienna,Hamburg,Munich,Naples,Athens,Warsaw,Bucharest,Budapest,Sofia,Brussels,Amsterdam,Prague,Birmingham,Stockholm,Minsk,Oslo,Copenhagen,Helsinki,Dublin,Lyon,Marseille,Lille,Geneva,Zurich,Milan,Florence,Nice,Lisbon,Edinburgh,Porto,Glasgow,Reykjavik,Belgrade,Krakow,Seville,Turin,The Hague
2022-05-22,177159.3737863511,101505.1608557095,548796.6604169613,456775.8359647146,71855.34957181489,47075.11938555872,130353.57912927952,163811.63027234192,241301.8951865592,314473.57259378565,569898.3100417345,90333.52933272705,350680.7979838732,86210.88490354497,120946.70970696566,371822.93220918544,539701.6607497362,170390.46421307157,99072.24083487247,518385.4767127462,295898.3926044761,29912.386893242903,439643.67056149465,490676.8525619166,433027.2953805745,570280.4859450292,140396.67609432968,101371.25663729626,547764.1515158666,527782.0682023772,591442.6497217556,75467.34622048777,374567.0250993917,304369.69561806467,556862.0232469137,428046.00876219507,466938.25481467036,124052.0494692548,369974.2867667138,202333.2241363721,610433.7659331617,128572.34121590553,70077.72994182793,234672.79725866226,46942.39860251384,
2022-05-23,191957.9648734716,107362.92409487284,472479.6779200336,501121.23930630635,78266.86756058573,40965.72665796229,121713.94344147327,151191.94998346662,270938.7184160766,360614.6625829771,574885.9069805206,89111.78366294589,387815.85902277543,85316.7329697682,127992.62969111546,357271.1987992028,592624.4085362982,154622.06953830738,96917.84579371578,520926.8473105071,272776.64977758593,30109.342183585355,502073.1749632833,522200.5829840079,426631.99480847013,589615.2542498376,158692.26725662992,119123.90530515248,433147.05190115795,490706.6770091026,580864.6434483208,79103.70425878542,362383.7210760341,350210.6148356243,606214.2188440786,382154.03661481134,486608.88527874765,105304.93713109252,389780.99436311447,206159.82479539624,631555.8768981749,142308.6083395774,72830.81064514322,215643.72979476213,46977.03744424798,
2022-05-24,185894.70316776534,125548.45506047062,522740.4429498582,391410.1400152297,77022.12660478488,46580.45136886627,118631.84294231162,156766.36869844655,276726.656257037,404393.8062118384,555138.4074200044,94054.33202252266,367962.7220574494,82847.90411328654,120463.3205348621,332967.18108471006,497121.64043334406,164339.56086632045,101267.61290121119,568202.148781687,299932.3969684166,29110.433658425005,480018.4230641457,543855.9227724648,375758.41301233985,525652.5536300462,180128.43835478957,95800.85306698582,469632.67553859414,450478.5154722096,589994.7812199191,82497.32547360254,433910.67720153177,335466.67955393787,673287.5360335582,360192.9510230139,491813.1945932975,128358.88341267762,314686.8395568485,219447.33889925998,525235.9068637829,131505.35059138635,67866.0409248104,238544.5222216493,43551.10899704105,
2022-05-25,188077.45023534005,117719.66184960473,506471.95827340166,403133.4242218496,70722.1218182019,40544.568267635324,120346.80344804574,159888.00415611043,248897.97045685002,363800.6228967061,564615.8586433098,90078.39675354902,397295.29707873485,88830.52265885723,122877.62653877134,357939.19823327835,538408.6866360618,162644.94222885845,92868.87767927254,571002.107216716,335590.15604296536,32024.518172836226,389494.4437780364,503867.8207830292,401401.1074440418,600824.9305684966,157736.6905011437,103331.0469897773,481933.7064925078,537949.4916054272,522147.82532396656,79732.72547962387,376808.24119886395,294133.4765226732,665864.4074204846,360248.59260936314,474051.321686659,112282.07901152065,405932.4998712257,211944.91870691246,566958.8378311909,127340.89021220418,65770.71087383933,253275.70131436025,45704.50546043496,
2022-05-26,172334.828550126,105744.19365216032,520779.8641205505,440220.2614751695,68543.65192999305,41277.75561441029,123544.41998611213,158586.5027008352,272633.2717972799,340165.1360501005,584316.5936841988,91621.39315414715,381544.3163914395,81757.64741372595,122213.86741020372,355213.88352596655,571352.2364721663,160194.78787458202,96815.5484769204,506991.43461860076,299719.7413100778,30806.722042223962,420157.6924726641,580409.5681334846,474794.5104173028,489217.6994404761,176872.21928618502,103418.46165586264,548481.4144465149,534777.918307893,545317.007944032,76487.96997378877,368998.40687352396,325951.349542784,606278.2824869545,359407.6522111493,488501.8094588872,125158.92259058025,358403.12051423575,198290.44052369613,558075.706373311,120674.81518431056,76336.47576298665,242365.28820954292,39174.03237156842,
2022-05-27,186008.9158696767,102923.5263630678,477623.1975999694,487772.3234351551,82640.47637831767,42043.81916850271,127367.2609617302,152582.8298306781,274197.5098859263,336492.57961620775,514472.211054681,92512.62378649962,440329.74895120464,85844.76775543223,119148.5319113106,361513.85124694224,438808.1258100897,174136.4097149023,88059.4432806751,511792.59632858273,295908.96771865815,29584.71656642905,522598.5779525651,521518.55595070845,370419.0707366956,503987.46838105156,164637.47309868477,106621.07410504553,464937.97925549216,520076.75970826624,586350.3945616861,71500.65662885613,416115.8485148895,291390.57778980536,611118.9131148878,357592.97804443946,487627.9961976372,116482.53759892631,415907.4383565062,178683.42886119126,599343.5961185741,148208.08805394048,72730.6708857384,237417.3361258351,50049.06826757142,
2022-05-28,172418.3426624419,112300.74770839832,445972.53524622944,389828.38965500897,76143.0450397965,51237.82183598931,111670.4202260259,152399.5534542714,250538.73300302602,339207.58784058754,588737.1217770198,86947.49285416842,409746.3112417776,90134.21557060398,114695.21116349206,418855.7903166142,586905.0545248163,143696.65872666534,85933.70430971781,548377.1480759768,267653.7178334618,29503.088739536954,481064.84730085987,521399.1646087754,415947.68183910055,588152.7143136977,166165.99765374188,99746.4445768183,464243.4849427738,558381.0424902157,584014.641230576,69525.36964288123,360459.78195256647,329541.15408350475,626635.1422353684,340179.25887210725,496025.5867822538,118983.66869976369,364430.321216113,187701.84526370885,676221.2830369184,119407.33766461599,73311.23396231807,219354.48253365845,43718.8877167171,
2022-05-29,171380.81336281737,101105.9414068557,428645.9712024505,440689.9429849551,71935.55881611066,43631.429028866776,111263.80049185718,151484.0346169709,239788.8752886005,343595.1690474942,489673.15692491276,95848.23477330338,352461.6978897196,80470.01077298273,140983.27692636874,341094.3110688362,490795.9148742827,157006.82068231713,102604.20630413473,496328.26651986764,357233.7541817158,28286.657615849515,440269.7876472121,476120.5167050079,430456.9357728148,632451.5896522126,143018.1034346238,105896.3991081733,542920.2624558486,566009.5767025314,567732.2955500876,72932.13921916502,364366.04587236216,287121.07268130657,530058.2853550602,333589.9207396112,396924.4535010425,114194.48838638164,377444.783019567,193701.58949781477,695115.0586636926,123029.51359459652,79021.03252321992,250546.06852635747,46595.15478417995,
2022-05-30,179662.68464611596,105993.20897322464,463966.83751324867,495037.61017607886,77739.81431178623,38538.154085106085,132104.54166300397,132670.22474999627,237016.1853595403,340120.40010175,564546.5216700907,113368.13022094985,414933.1171995323,80103.41780132377,115222.87970623678,368039.0484336576,556471.2580276036,172743.58122033297,91839.05312162462,545225.7511390636,334000.7316575262,33460.14046471277,459261.7424428127,526423.4776042218,502433.572877085,577692.7664323106,172139.10174226787,101900.19653322962,467249.9209056359,562845.3256473348,582410.8010295915,78533.61970938684,382881.5390262604,344949.6930213294,619688.2161222183,373179.9454579314,562791.659950489,119987.12239765665,436940.0048778368,201146.210501841,559329.6392765391,135502.4816420579,64590.82549844061,175589.69795461567,41237.190403734545,
2022-05-31,181960.38362142938,114802.78142872291,488728.0349899215,374986.045738089,85412.36204717311,44016.10776524273,117373.96905811135,153590.7017235531,262327.1150775933,376430.32406298205,557961.7863424525,78865.23165822691,369383.5723776873,76206.21452302884,112832.60948479902,386442.6697581145,552771.6099619867,155734.95582453214,96090.5918210229,517043.2474403467,332601.6966916436,31160.498818766093,464514.7923082284,502645.4992499182,467129.33018015244,552567.8871826916,155838.53392710583,90222.7704024913,507292.50400861475,534788.4768539004,591604.0055120033,78087.64946136552,382576.20145987923,340955.4126682665,554711.1791901035,361111.97522152076,483419.9923914203,139928.0613238235,370518.18917137827,189621.01882428027,623508.3740957509,110328.84057960205,67428.47140387728,241467.97647206517,44177.008420552665,
2022-06-01,188444.3267043797,122359.24477757643,493658.4010820074,387799.51081451925,64048.29110838494,39667.011032745526,107619.99400019429,129662.84740416329,266403.686924467,302090.9736776944,522974.1940530834,94317.58447838799,375610.3119347284,77081.7632222994,122776.95987761265,358803.0440867169,589108.0528275686,142701.63247419795,91171.25426077768,480323.4521428187,337560.1678069571,28755.064499371165,489434.3854453027,481925.68121624284,419556.3039944002,456401.11717185104,171185.62289037768,103374.38681811412,422347.73093709553,500310.5527848251,628145.3987421151,63265.795326169464,390513.45298440324,381463.1372140477,604334.3092958512,412671.33413340943,511906.58761157125,135023.8534444913,416479.9670910469,182406.31762819967,625051.5512167137,141850.63511730847,71435.133353997,282468.65915789484,45129.14950749614,
2022-06-02,171807.14686261234,117461.84557845432,577649.8029535047,417439.01774275105,68962.56086753265,39248.98164870524,125687.37698783205,136192.59053307082,240644.00972984228,374906.473451943,549097.4878890321,86343.53023191882,403673.6638797506,71932.50363919968,119816.844839967,422595.9031239602,565965.3101002178,172540.7211723077,86041.64134256502,480846.73432676145,327759.56905227544,32517.421223832178,407854.48969060136,469857.04614691855,479679.6713089942,458155.989099843,149699.33775203582,94200.7788772566,466806.6618052932,577889.6906690713,576021.065458312,71260.47836251532,446584.3767131674,353396.7117177326,578595.3945493918,387982.23048820876,435252.46126684226,125002.07627077581,380109.0432187368,178424.1109616971,616858.5019228462,133858.1930793367,67359.1298069646,206020.15240088457,45625.13950302033,
2022-06-03,181245.646726811,91475.76434562389,546531.1785719591,414086.69319675484,72558.50061821887,43818.73455787424,125877.2808619511,160604.78050020212,258605.87116918556,340067.6519119392,522699.2753318087,96181.20849745267,378295.9091481286,89176.34557173577,104746.9224728013,345244.9390056514,438980.5854893949,178496.31268312386,90356.8990687151,580984.3853576159,307180.7814178905,29302.1017680228,428786.92089912825,610337.879106456,410446.8267714163,554703.0088045337,162397.1843717312,88963.11754896598,412454.52244369366,549213.4566956637,601697.2094588544,83367.15371487875,392858.95858197875,319751.49123446306,612949.2294978487,387140.3697985713,470751.6138788133,121309.01012252546,391518.44983824616,171121.41648565378,617401.9477975063,137216.81634448635,74963.47180907635,229768.0791174098,47617.89242487081,
2022-06-04,168907.25950490093,114734.29817470248,461644.1357175374,460170.43533327186,87500.41194187163,40951.050624490024,106514.25956964103,155213.75242766086,268724.89749335725,361297.0412323083,502932.7407968827,92276.96808400434,421915.05660450005,96449.97893099421,128023.73430270894,365242.2250752638,508041.29675157246,163191.43999180346,100648.62334934738,514189.1589008774,309200.0868392004,27106.074862454654,467690.72310751193,490512.3375526786,469475.11694486917,531088.3968111391,164638.39778825245,104426.52150385913,433375.2710283194,587656.9854043287,555546.3513810012,76521.78311068883,309786.5593357229,352607.64582570596,594887.5367584055,356556.94806561526,462873.1827503342,129764.33046034412,381046.15623568255,193459.95005018628,612843.4794037085,133203.64994684176,69486.24663679588,234143.87809114155,50935.05153881423,
2022-06-05,169879.4977514779,112652.46295885189,514141.66266167053,440434.96634516446,80113.69508017706,41759.83840496123,123606.17409670795,162743.68404456112,269733.7337093231,319100.12266325316,534534.0547612411,97537.81085533295,369388.03933680576,93864.40035369564,116594.22096085388,333261.1113103282,548067.3610841099,138089.05028580368,94287.63669790472,589036.3775639937,302588.0972392966,33045.59489571701,454083.1544771967,442694.4447332553,387182.4861317916,498420.3955771736,158155.90621875282,107327.14055813849,505221.6442025964,583343.0813833218,607383.1470230349,67419.96515253752,392554.45584028424,293944.13565089664,444439.75410723884,375423.4525882688,546701.3176830092,132543.26408232478,404627.23246282706,173984.459505649,679079.5609529363,125876.54637356491,64942.469738858395,225621.79471261147,48357.52995387329,
2022-06-06,187141.86430095794,115715.69058843712,486056.3552054286,370727.34857013996,83151.6976457564,40895.16736162319,128520.53402981482,142276.83513971796,290038.4811019005,387999.0485242212,501511.85173664015,100580.12220290539,374288.7556270864,73296.19020959813,107535.02578670434,346000.0987271151,533618.4871883246,173030.9426114752,77916.96617092454,499308.8737572366,379342.8720925831,29365.66564919783,480646.4621496754,475268.572556302,473608.47423263075,552022.9590480293,165311.4812057263,107647.89111171546,473551.13807226345,486258.59400748723,600733.5919385464,90370.8158314594,383727.26850781374,305466.2083450076,597753.4326073936,390042.2103094337,466258.4250099484,113485.49698423898,358144.20030648174,181384.32818455598,651073.9266696248,117213.90180720718,70915.01831896963,253717.30524336404,49391.414132442944,
2022-06-07,185542.70700827605,126489.14585046824,492952.6756163675,449897.57761720597,71196.7526996758,41949.40348792179,125013.23217305439,132031.33212795874,285402.1865071327,385670.3718629928,564301.3765870377,93349.7607517341,373109.7768379691,89142.81727559971,129625.52844267894,363101.7305046749,562785.9963528372,142032.34248366364,88723.03848957371,532835.6791010918,327238.3219578098,29800.233567240353,416462.3988174108,503193.54903845134,423888.3784984702,556361.6057544921,156716.48940143548,107982.34248317595,465227.08109963173,485711.6794690575,625818.7019352306,75863.84462734491,383897.74169349886,339768.7611710246,619594.1425886471,400814.3811405256,518851.3331395764,120801.9352307667,349094.9484429174,190952.77013708858,547561.3937016133,127141.2004703971,71505.14343767078,243147.48209425702,51341.86687698635,
2022-06-08,192109.70445405564,93519.2311239039,514713.19523859076,412118.1128962752,71326.01827609465,42238.234594953195,127514.53875335095,142640.28048701878,240052.0859798264,377644.6339678396,499483.2366127462,100260.5261731464,375968.111064813,93842.67829513048,125024.48353349298,380115.3990541577,576305.5737819022,167827.02483081547,103149.67175458922,620375.4369166477,301679.86249287496,31081.20361914506,477297.8376700272,530150.0893159659,404813.2760557969,595888.173977865,151814.45425561556,87325.23796358367,451743.16445901827,515501.13773302955,622167.0415436026,78377.88009931272,390095.25914498244,273806.95660831116,610343.0240171939,376246.4379197038,463730.0537732646,103837.53370970707,359567.6085955103,176094.10508818433,636391.7399016784,119370.07479507057,75818.72002983037,237146.77934653964,48407.452846686414,
2022-06-09,182896.10652661245,106710.38400110694,531646.2183536749,476134.8466227965,81149.23852601538,34519.539337364105,107742.08064775616,146624.90888459937,295060.3990224895,308220.2912343961,581428.2602830906,74692.79131887248,428415.2501620597,81177.74553782756,107147.59739044521,365099.98015925696,568460.0366548304,152153.01254321018,88733.49331727915,476658.1810492072,324972.1197229365,33747.596747727366,503806.66455613245,530037.9984342817,432646.5741837716,560053.5048491078,180695.89561217022,92048.5016973753,471340.3943077507,502301.38831119967,615861.1373135962,78470.28863580457,381690.2233436599,329964.65442451264,584483.0111820803,411821.0868870466,471470.96187067835,132476.47415297365,381948.05292560346,203155.82553855376,641017.9441470208,134174.91890379906,72762.52879408629,249235.73335459188,46150.35540869703,
2022-06-10,178520.63539423593,117301.85343810619,491392.5283707473,410388.10475303157,78707.83604493849,43027.79516799695,124592.32973434131,146356.8079534621,248536.7385656017,373983.9661812625,498101.67873135186,103631.95001880542,413596.3910412913,84940.70850809039,135308.15826444174,391872.64183178847,532781.7393626731,148584.21875757104,77274.14985977879,441648.9785029739,287967.9310844603,30887.991392831682,479928.9629582082,533040.9895296347,448208.5742381472,605784.272101143,173566.55609411118,119603.913025183,489332.75432159513,581814.5567890854,581734.8036877529,73803.7488683915,380957.7188239382,303936.1489251502,666740.1132573655,379336.2396334515,479574.5417089719,141636.10050015175,372231.5209080217,208841.63044715748,613380.7470119933,136968.27871447956,73146.31823153853,234606.1215066034,49802.38463543488,
2022-06-11,173140.92274287675,97835.03005464663,547216.5223883238,410076.0468746905,81781.77737513077,37640.26688084546,118439.34727547801,158628.16960287705,280773.0532118596,362080.0548615956,525174.4968895188,94693.0424377689,447655.77931457385,70722.58983834343,124708.56724194673,353307.1544924324,462005.87032989843,157990.8719963746,103949.567879456,574299.8411473398,351014.25832614844,27885.3629058892,466865.6676481405,479679.8853713511,421053.403201405,551982.5337613227,150382.1954229093,94641.69817520812,514833.4150769863,564084.2716277709,597285.3666493876,71613.93218756384,401330.4193890066,333630.71255258593,603999.3430401079,403139.02701929223,539427.0080501629,122333.73699870454,400456.7261451787,188499.62980066147,652459.9771393407,143716.97310994403,72351.40372804271,293893.54146087443,50003.67541695885,
2022-06-12,171447.25481118326,125232.33200735287,451407.14306550875,450786.67052868987,77166.39622931047,36136.09249721161,116689.85155875653,141234.3832456905,256826.44203795024,305680.6107276607,522608.4762725422,99861.83227162011,465225.0069480644,86054.84579542931,116657.96738330359,346551.3818141079,522321.60658133065,161379.33635727086,95205.95781483644,486263.2175625139,296735.44625414704,31689.60487779055,451398.74111373606,511694.6245326504,451011.5489189084,538393.0580403944,167411.0829082019,108343.21814638432,371020.1935028137,596910.8200854812,626637.775293877,88946.45951040596,365977.31632033247,302414.49884119484,609953.8351608316,364237.9432952652,415225.2134617048,100890.53630379983,418477.110697323,190272.54095462355,607307.0773348465,130527.56453550956,69481.60033543035,237128.90868622123,47767.55415503213,
2022-06-13,175199.4001974926,115307.68337590563,490955.46133084665,458453.34966837405,80085.84737657456,40658.578814515204,129831.14798931619,149533.70127103725,243647.07175260864,350039.0401167077,608412.4273558846,82962.65075815844,361316.7526814959,77087.9174585551,130197.7069491828,433023.9172797381,560130.1556104444,155340.26362235085,89771.93104528745,519842.56327896216,325864.1273319042,28781.40029517015,418443.4465833337,456460.47777058335,405895.419263911,582998.7232541018,150615.16267788256,97618.84773014752,432895.0160878118,566067.2379990064,539423.6989305317,82142.59688916309,353563.5824652133,342180.8623846094,638562.636757695,324122.6419623967,437695.9469503639,127476.07568656921,349343.83229665394,205642.91681160472,607900.2937421378,134531.69441192428,66501.8479500686,237952.40184820807,39491.054825845815,
2022-06-14,164112.51328029556,119592.86851521162,588833.7451781535,447570.8685515952,79333.60391067408,41123.910575413276,135741.94751487885,133935.0740797149,211919.8347970662,360948.7531573236,564631.103204768,85824.43251777452,396005.83851463534,85602.54702105386,115362.83640029484,367240.1188175321,494785.7232449117,171494.4611589473,87595.12285139371,496297.8672751199,340022.799221671,34224.780307498506,441017.6424175543,460860.8455498862,442638.0371192018,487169.7225313307,144952.92270108548,103953.83671907938,464882.37091807765,557822.472845557,533703.6392006192,81039.90473518516,475112.0808577774,331460.229542552,606414.1324515207,387232.60511227674,412976.82533145073,112763.25828195816,356676.4802872487,185903.85286767143,604108.1323144516,120564.16989242258,72173.89663199667,202232.2168585329,41196.491319458255,
2022-06-15,168507.04001156276,106891.02677594424,489330.4395331103,373816.3776380972,83217.19299669751,38583.11583348828,138801.59719506314,150677.22386434715,243302.64506522712,366322.93964713573,540777.9036134463,93007.89055817144,356733.5936341866,73733.52776567309,112560.71812016585,335520.3397367333,569449.7767165506,157936.37405083183,98094.547244852,531875.8146153262,322948.71680448664,29335.329402483894,485756.11449948413,444468.04397644044,432596.9317770916,648336.2348223857,173372.56382444061,98062.46796810524,450915.92619915685,601324.0898771405,566208.5019993847,79545.58067563814,360658.80649614515,368024.44105941145,546981.9342761779,401091.2205109532,446624.9823086935,115104.30730516555,335387.2181182073,184819.61689992907,501702.9796943426,117586.3284510377,68663.84352786625,224106.06478559645,42863.67579849484,
2022-06-16,170397.69808976847,119298.78028007709,539557.4846640225,450679.6120778557,83400.45761891773,43565.2407491976,134144.93889437508,145473.94056596645,215664.78960016888,355694.3073028024,572043.2920354978,91809.23920590896,369290.5102813422,87916.06080608402,107032.79660029613,336238.5661371825,581467.2776392264,176623.91917042268,86363.26244266465,481109.19077064644,315672.5639840919,23981.508742252445,436866.49336192757,435389.3086806576,416643.1620830774,543518.0834034717,138299.04542392245,107935.82191120833,471627.69307441317,569281.9941390781,579140.7667360248,69936.5302050975,385632.8521832547,331126.8216904511,474362.7034134312,396542.79886670405,457422.33428078773,127648.06016607617,440474.2257037785,216038.58634859498,594456.8050809676,127755.42454116057,80080.36092669782,255797.88405806478,46881.14254976239,
2022-06-17,181722.72413239744,121581.10543259312,481817.182962822,396329.18775324326,68190.20740006147,36463.29333725412,120312.31027964376,136713.67797890794,265577.30784797197,358892.04037609923,457363.19874259765,94016.45149428886,373937.93961945386,91162.67755744087,117768.6163977886,329163.4384901711,547575.6716739321,167465.05428612063,98570.52309975502,513209.4581094003,313575.4798883305,30074.721633794736,404946.95198861684,521715.93581780326,399921.18593296496,539366.0758060504,172002.45384846276,104425.70172329567,462674.60866726615,551653.3533505459,516856.5013791813,83811.3644712159,336792.60253881983,310598.02313038777,566825.3514625086,391897.8162621405,426001.79805783316,124030.36740571205,388161.1908108232,211112.42432515536,566319.6119412628,117950.83588668493,78118.45037314032,209261.19147134767,43585.45936200969,
2022-06-18,168872.25256305112,114093.7192990859,499726.72984283563,440214.30715798645,64258.05682323451,39519.58952639343,124802.84756270955,142693.8927464848,276018.531378998,392066.85740851494,548197.6053205599,99910.90182359943,360483.88149675407,78977.83246606265,116384.5246811075,382686.24023370503,409210.34390138567,154641.26003856346,94193.42454423365,539442.8074024722,311890.0713236917,33853.17091799814,417975.8865346586,504967.61585737683,419080.12915144395,543844.486007259,156891.667621972,99590.94668222588,439394.75519680907,613645.9135683242,549741.3170408458,70910.96472266823,386132.5012881391,324411.9982963777,625194.6848317253,368522.167130793,460453.4090310021,116808.41738341136,393470.17315720965,206654.30262995383,541516.403046367,124214.97131624914,74115.26738861318,193852.25883601216,47666.731861913126,
2022-06-19,155950.36085378242,114107.36509026433,479969.85314361076,382868.06887381815,84620.95468491803,38938.12065043252,128823.87942062625,143294.8836908028,231385.8600629876,385120.41223107744,638001.7488799846,78951.7701934917,360649.82670707855,76593.41135841972,113396.05350570135,345634.0456913697,486648.4943406145,152435.02952914793,92044.72168904402,478702.58840506966,298850.14308663685,33304.07069465999,448649.5992662956,522302.370576504,437955.5119180193,609328.2935341595,157419.1420446703,94617.21005005852,436443.8004928114,553719.8386263921,555546.3155572698,77763.19079468894,354006.161075929,295358.6753851419,572672.5591277913,354627.3342988381,410338.7802212523,115237.95758183047,338298.3061580834,211766.33498291604,666943.4539205834,112106.79719846156,72679.71617879707,234897.8576414073,48845.76612769342,
2022-06-20,166397.12132646493,114429.42864851952,473838.359204195,447509.43634735234,85786.56542123827,40697.21905320656,122554.51979725977,142294.5116972043,253179.0148593816,270277.9106876508,555920.0746209061,99096.75822181739,389242.0352552554,69724.11196352876,105457.99860587012,359639.2607292143,623870.2922991829,142194.70293272147,91328.51629228021,491542.12918445515,302038.7094914013,33831.04160485896,426158.145453111,483118.6278098454,489141.8424349109,560126.4591104176,165378.17212316452,105508.23870394973,445607.7139261915,535305.7252794289,455097.32889997755,66067.17882995984,369025.85801050125,341701.36079875735,627091.4848507151,395826.4913746516,449345.3700434149,122778.6615920119,378889.96206750016,165977.7374730126,622438.6175386392,113536.2580810456,70047.43791529426,259984.53168434632,48276.9287079484,
2022-06-21,161304.08720616292,104270.94462426187,452727.4117352989,404200.3028875668,71945.945554996,41760.780786204414,122647.60436309707,166047.36648818827,233727.10149626204,341814.18438750406,553084.5138939521,91995.46035194372,355457.1521175417,82461.12263922972,114877.420568109,354203.06932764896,518372.85599816963,167590.31414648006,89013.92310156334,506234.39456215675,350389.74562359793,27060.65975235202,460620.78975979396,515982.01486069604,452958.34043570433,458769.8780411526,167574.47234296493,93273.98345618472,501539.9795195725,511889.49908804026,551673.6263072232,63624.9660661094,414552.59328071476,346565.3241977676,596331.3558624396,392027.03436818934,536162.2041855446,117573.17542396067,394362.79003760335,218520.30661718658,596877.1792811971,129855.54988686819,63426.67502465566,235086.5238842682,48599.31163583794,
2022-06-22,164055.14195641584,110685.06218136879,497018.78080867743,387745.3988673456,66686.25865655739,37555.71329440827,129376.68524552851,144292.35113367878,233590.3050575601,346101.0450991509,574217.6640576891,90435.78138203098,420316.94572028215,80336.63284163062,112025.55856030203,376845.4542355802,456029.77750789747,159135.01283232763,97829.40698356688,461185.7955367442,310584.3290917298,31531.253232022256,458202.08695934806,410021.15478028497,450629.02757623716,585915.1821847269,149543.39511009393,106827.99793723953,426348.17269273946,579522.1800050527,549754.6291286462,77976.12931581904,397013.9928695002,396322.66067342716,650046.0773639899,362083.2678724955,504978.38896312716,110768.31768854696,371263.32384579605,203349.99337391558,571271.051434961,131363.36383483905,69323.86600102545,227992.0480799496,40021.60075097085,
2022-06-23,168946.12499898163,110640.31446827544,444783.89730841224,456755.91367813706,78963.2986893383,43216.38900348452,120802.20621042386,142600.03595760994,261983.48768202943,301560.9793373525,589509.309508022,81114.8436280098,364875.44097293384,73802.17024073313,99928.64486307072,331895.7816886187,595641.6051884289,132699.34643019678,84027.89392687623,503102.74280981714,293609.2371554964,27479.811511340387,470781.87826052285,514374.9975039889,523294.64334944065,508570.03171405004,169323.4256503677,124999.76549145066,450842.89816762833,602962.2151030616,548557.0242130635,71117.99638090053,399964.3554421127,314484.86295320536,575401.326348802,412740.02303695487,496520.57630942855,118321.0047278984,411534.40639691654,213109.2202371442,612481.006220048,112019.8418956875,71116.08720204224,199457.82495155834,45494.31317322287,
2022-06-24,171758.59193922766,115442.42557373358,501307.70677085826,440434.4409980569,84176.55047251603,41055.35329543372,114296.3115629098,121033.8848977445,243090.06776112615,353363.3242445954,462191.96859727986,95634.3530500171,482297.2596133082,87310.49322188726,97636.94352948583,325378.53769437055,542653.1463265921,156761.79583514977,78563.70053544574,525653.753344751,300364.0539124027,29535.952202628752,486506.9761047081,482632.9620788365,430175.948596484,523568.32688272087,161581.43781423365,114452.7640648467,456177.23929821607,546443.7489182344,616931.5335937408,63939.41405448719,328359.44063534914,323858.4215599627,611365.4451481136,352318.8261673016,449940.6157868779,124857.31564826405,449006.35726776405,203272.6990215839,645759.5219521567,127849.73679184003,71838.77460214063,242768.92422989127,41123.2117690279,
2022-06-25,151246.43756701337,120965.9870909047,516606.1643104867,410858.5806378742,89608.8663023295,34666.66498805725,117353.22613017638,135033.6504815837,278897.1275720946,385757.99067149614,476060.5534703528,74179.35556487435,379567.46351152036,81223.84820797456,116437.40440619292,362400.0566765714,589990.7269404306,151975.2092221882,94715.1916600783,504061.3418169472,340884.83967156406,25783.030134790508,469459.02577096934,499174.3447049461,427779.4053142574,461241.77749399585,144038.64754434527,109231.61567160045,506931.56717919995,606072.7057173508,492842.98513381043,79328.53427049871,438786.9101330725,315704.80448802863,613169.7168961527,361397.1294291113,429069.81561676436,119823.03255027304,350216.1340990009,197937.5957757703,558722.8004834846,115183.37298132805,73193.66711648724,246686.6824421591,37177.68098349383,
2022-06-26,153933.02064013275,102521.92556693574,491560.29785052576,482243.8459320559,81578.45482746193,34448.87137304398,127533.26875426453,142376.90748788242,235106.25646815554,320234.21475828945,559350.2426024119,96703.33373200364,396056.19651018706,77005.84295546408,87533.40178479278,373127.74707119144,554084.5359080305,184426.27148054267,94836.51176278609,509400.54579719476,330238.3927738372,27547.698369556696,402158.75554883835,493001.98948011873,438648.5745531341,544342.8224278243,157952.97564334283,102588.0226525103,439957.0669986363,462194.0526450726,515360.4603712774,88936.7616001122,346089.88907387276,336564.4161828035,660113.3420550204,428722.6547347755,444603.5188810278,107809.46070463036,347941.8412892245,192823.3643449957,598073.9189822371,121740.79911848005,75743.36868835571,200896.48073231056,42496.68594892645,
2022-06-27,148375.91803800617,110886.8508588941,457753.0770796922,416849.8030588793,76012.90659817845,40809.205334673374,121406.91978092435,137457.86167696142,261643.49956492998,360159.3915269442,518635.76555676904,80960.46271270387,352980.299588415,80518.7728537509,112129.50026038486,365482.6923091281,561959.806518793,141470.3675840164,93745.97901500273,519876.0839082352,327349.0350008105,27001.49101447678,396264.08198645053,430481.2122525821,372421.4794516751,484416.7185341154,177823.76370160322,87274.30416653305,480408.9046124721,546230.166091588,423354.95762927295,84492.86490220556,429350.2031229066,341054.1123305771,508859.11373144557,405435.8759229242,487493.0754921974,131173.04019291577,352317.10164855793,202956.9591054979,639854.5100768474,134079.4202356336,66637.65918705234,255557.12106868424,47690.696130556,
